binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,pd qcut2,random choice 4,random choice 2,target,semi_constant_1,min max scaling,outliers 1,pd qcut3,constant_2,uniform corr 2,constant_1,multicollinearity 3,duplicate_2,random choice 7,correlated w target 2,multicollinearity 1,duplicate_1,uniform corr 1,multicollinearity 4,standard scaling,semi_constant_2,correlated w target 1,random label num 13,outliers 2,corr_feature_class,informative_1,multicollinearity 2,random label num 4,informative_2,pd qcut1,class
binary_1,Catherine,Lloyd,16-05-2007,,williamsonruth@example.org,0969 Reilly Extension Apt. 543,,AZ,,Q3,South,Rand Choice 1,2.311949697,q_const_0,235.1737687,2.62561893,G5,constant_value,0.663687711,constant_value,1.008950763,0.776940647,Thursday,,0.087006258,-1.441231302,0.418222635,0.632077922,51665.2632,q_const_0_2,1.667190472,,,4.783712499,-1.441231302,1.455483111,,0.776940647,High,1
,,,29-01-2002,,angela11@example.org,6768 Robert Rest Apt. 694,,MI,20233,,South,Rand Choice 1,0.156712273,q_const_0,300.5787187,3.382200298,G4,constant_value,0.917106086,constant_value,,-0.049187993,,-0.717854123,-2.15643633,-0.134687634,,,49525.55689,q_const_0,-1.439859715,label num hi 9,3.035275678,7.141183373,-0.134687634,-0.602615851,label num lo 1,-0.049187993,High,1
binary_1,,Rivera,06-12-1953,,alvarezdawn@example.com,49457 Ashley Brook Suite 602,,PA,1695,Q2,South,Rand Choice 2,-1.557090581,q_const_0,352.0573921,4.308836656,G3,constant_value,,constant_value,,-0.729670392,,,0.701780303,0.733483722,0.437324668,0.12178532,55016.1504,q_const_0_2,0.843565258,label num hi 3,,1.59889663,0.733483722,-0.082112641,,-0.729670392,,0
binary_1,,Rodriguez,05-04-1943,001-983-778-6512x63597,wthompson@example.net,972 Marvin Gardens Apt. 120,Lauraport,MP,16263,,,Rand Choice 2,-3.8576392,q_const_0,234.2536116,0.357079195,G1,constant_value,0.090571639,constant_value,2.646865415,-2.076136373,Tuesday,,-1.342571063,-1.239512928,,2.19509164,50660.58929,q_const_0,2.683510509,,3.937174187,1.463318934,-1.239512928,-1.099001612,label num lo 4,-2.076136373,,0
binary_2,,Hamilton,,,jamie57@example.com,,,NC,,Q1,,Rand Choice 2,-2.78704918,q_const_0,477.0729696,-0.572326077,G2,constant_value,0.060177446,constant_value,2.455251817,-1.185234561,Monday,,0.002882927,1.594303364,0.161124727,2.476006317,42773.28723,q_const_0,-3.445221981,label num hi 3,,0.765965941,1.594303364,-0.960929821,label num lo 1,-1.185234561,Low,0
binary_2,Jay,Rodriguez,05-03-2024,,nicoleadams@example.net,,East Elizabeth,UT,51232,,West,Rand Choice 1,-2.957811955,q_const_0,174.0263403,-0.697209026,G2,constant_value,0.031727196,constant_value,-0.949286949,-1.409774765,,,-1.720235818,0.544798451,0.603158383,-1.211603452,51817.16675,q_const_0,-2.570643517,label num hi 7,,0.141313054,0.544798451,-0.304682895,label num lo 4,-1.409774765,Low,0
binary_2,,Jones,08-09-1923,001-608-271-1789,sanchezchelsea@example.net,,,,,Q4,,Rand Choice 1,2.782077595,q_const_0,389.5668659,1.620326736,G5,constant_value,0.759872057,constant_value,,0.68005645,Wednesday,3.240024948,-1.058465334,-3.734540775,0.484360529,-1.332612265,54363.55318,q_const_0,4.50010342,label num hi 3,3.516270264,1.508803221,-3.734540775,-0.392689706,label num lo 3,0.68005645,High,1
binary_2,Kevin,Smith,13-07-1958,,erichansen@example.org,,,,,Q3,,Rand Choice 1,1.471962073,q_const_0,383.6216517,0.520581005,G5,constant_value,0.693847256,constant_value,,0.260187809,Saturday,3.09407391,-0.13985622,-2.343720875,,0.617092543,61304.22075,q_const_0,2.451069806,,,1.771181439,-2.343720875,-0.632444144,label num lo 3,0.260187809,High,1
,Cameron,Malone,20-04-1992,,anthony04@example.com,3749 Deborah Ridge,Smithborough,ND,98999,Q1,,Rand Choice 2,-2.453269553,q_const_0,364.5492667,3.235637312,G2,constant_value,,constant_value,-0.001540686,-1.408718913,,,-0.876176443,-1.155127904,0.586972365,-0.456256228,,q_const_0,-3.903515927,label num hi 8,,-3.118985533,-1.155127904,-0.18803398,label num lo 4,-1.408718913,Low,0
,,Fuentes,08-07-1974,001-452-845-6541,torresrebecca@example.net,6581 Julian Motorway,Port Franktown,NV,32162,Q1,North,Rand Choice 1,-4.01254073,q_const_0,392.8887426,1.288521457,G1,constant_value,,constant_value,,-2.157336644,,,0.296683162,-1.303790782,0.010754761,-1.173304133,35196.60715,q_const_0,-1.56280696,label num hi 9,3.180894237,-0.445095653,-1.303790782,-0.908136061,,-2.157336644,Low,0
binary_2,,,11-01-1948,213.958.6728,estradaroberto@example.com,,,AL,60298,Q4,North,Rand Choice 1,7.200152977,q_const_0,,0.394452556,G6,constant_value,,constant_value,0.504530703,3.144708677,,5.72608458,-0.083163925,-0.823666211,0.986889771,0.928619788,53264.75806,q_const_0,9.103922145,,,-0.51778965,-0.823666211,-0.54889651,label num lo 3,3.144708677,High,1
binary_2,Ian,Young,20-09-1928,989-701-9906x911,henry86@example.org,684 Brown Corners Suite 882,West Christopherborough,,,Q1,,Rand Choice 2,-3.427318297,q_const_0,182.6333441,1.136878512,G1,constant_value,0.12607627,constant_value,,-1.482028452,Saturday,,-0.065860191,1.610116292,,0.993492637,55607.60492,q_const_0,-3.145881503,,,2.679255507,1.610116292,,label num lo 2,-1.482028452,Low,0
binary_1,Jessica,Baker,16-03-2023,(984)438-5384x176,mckeeerica@example.org,,,DE,86861,Q4,,Rand Choice 1,3.451999557,q_const_0,346.8215325,2.248810401,G6,constant_value,0.874905286,constant_value,-0.106622332,1.790310282,Sunday,,1.596654095,2.045134188,0.92844717,0.221380211,62342.67591,q_const_0,0.292625081,label num hi 13,,5.967020441,2.045134188,0.694975558,label num lo 3,1.790310282,High,1
binary_1,,Liu,26-10-2006,001-864-606-6159x7819,hramsey@example.com,,,IL,72713,Q3,,Rand Choice 1,0.582920715,q_const_0,397.4637853,-1.204809329,G4,constant_value,0.809222254,constant_value,-1.966055091,0.077111251,Wednesday,,-0.596083336,-0.661752833,0.510341511,-2.789595456,42798.17723,q_const_0,3.819129973,label num hi 7,,-0.881790805,-0.661752833,,label num lo 3,0.077111251,High,0
binary_2,Joseph,Huff,05-08-1950,439-950-6356,karenwilliams@example.net,0758 Powell Divide,Hallview,IA,87309,,East,Rand Choice 2,-8.627870013,q_const_0,136.7282333,-0.662051166,G1,constant_value,0.002710519,constant_value,-0.539577272,-4.444491001,,,-0.432866629,-2.260596955,,-0.12840514,51128.37919,q_const_0,-3.184439503,label num hi 7,,2.018762313,-2.260596955,-1.188996539,label num lo 4,-4.444491001,Low,0
binary_1,,,19-08-1944,,davidmartin@example.com,,,FM,,Q2,East,Rand Choice 2,-0.770430056,q_const_0,423.7313531,1.330797527,G4,constant_value,,constant_value,,-0.270012714,Wednesday,-2.17841036,-1.541146429,1.402636292,,0.87863887,49971.98418,q_const_0,2.397728286,,,4.227418776,1.402636292,-1.777685023,label num lo 2,-0.270012714,Low,1
,,Brown,28-02-1989,,joshua98@example.org,56306 Ingram Roads,Millsview,PA,91503,,,Rand Choice 2,-2.558382063,q_const_0,299.1912601,0.145720496,G2,constant_value,0.311582261,constant_value,,-1.238603516,Sunday,,0.70589978,0.433588966,0.090029778,-0.99977306,43156.32398,q_const_0,-4.560811636,label num hi 9,,-3.072491079,0.433588966,0.434883341,,-1.238603516,Low,0
binary_2,,,13-10-1922,892-648-3299,kennedymichael@example.org,582 John Mountain,,,76983,,,Rand Choice 2,1.812803492,q_const_0,297.1894337,0.261795419,G5,constant_value,0.370431812,constant_value,0.401971591,0.881144273,Wednesday,,-0.023948074,1.003338254,,-0.020832168,52147.96353,q_const_0,2.506809672,label num hi 6,4.797466512,-0.71275446,1.003338254,-1.554964654,label num lo 2,0.881144273,,1
binary_2,David,Rodriguez,12-12-1917,,,4636 Michael Mews,Rochaton,NM,36081,,,Rand Choice 2,0.31935806,q_const_0,205.129638,-0.078290705,G4,constant_value,0.167135927,constant_value,1.893805025,-0.120427674,,,0.273510277,-1.201483247,,2.048440019,59757.18717,q_const_0,1.768789441,label num hi 11,1.26800202,2.025597032,-1.201483247,-1.364480508,label num lo 3,-0.120427674,High,1
binary_2,Joshua,Bradley,16-04-1976,9972362738,stevenwillis@example.com,,,OH,98475,Q3,,Rand Choice 1,1.3201511,q_const_0,537.7710037,1.820385974,G5,constant_value,,constant_value,2.276984256,0.5758825,Tuesday,,-0.457283205,0.458181426,,2.822022485,58817.91227,q_const_0,-5.382434619,label num hi 7,4.926476499,0.4527127,0.458181426,0.121821508,,0.5758825,High,1
binary_2,Brandon,,10-01-1990,(641)477-1937,sarahmiller@example.org,507 Rodney Cove Apt. 460,Port Sarah,MH,,,,Rand Choice 1,-1.650039914,q_const_0,385.5740063,-1.275700131,G3,constant_value,0.670694034,constant_value,,-0.533188216,,0.905752352,-1.306839414,2.47213818,,-1.218399538,31811.88305,q_const_0,-5.914598087,label num hi 4,,,2.47213818,0.403928088,,-0.533188216,Low,0
binary_2,Tyler,Clark,25-05-1996,582.282.1891x845,monroerobert@example.org,55135 Levine Valleys,North Colton,TN,87084,Q3,,Rand Choice 2,0.035673736,q_const_0,306.6102978,-1.326487122,G4,constant_value,,constant_value,1.208953042,-0.132540057,Sunday,,-0.943895435,-0.329167683,,1.4514317,,q_const_0,4.357965274,label num hi 10,,,-0.329167683,-1.265645202,label num lo 3,-0.132540057,High,1
binary_2,,Garcia,06-02-1956,497.214.4093,bross@example.org,,Port Scottchester,,,Q3,South,Rand Choice 2,2.208594543,q_const_0,190.7836609,0.373748288,G5,constant_value,0.461095035,constant_value,-0.024657723,1.094110897,Wednesday,1.767865949,0.143434056,1.207371214,0.776848352,0.133830642,40253.15038,q_const_0,-1.391862871,,1.891763689,1.407638908,1.207371214,0.009621456,label num lo 1,1.094110897,High,1
binary_1,,Crawford,03-02-1994,,rogerbrady@example.com,67755 Dickson Course,,VI,883,,North,Rand Choice 2,0.273163248,q_const_0,438.1752325,-1.182270778,G4,constant_value,0.18228851,constant_value,,0.003777337,,,0.142548655,-0.144920233,0.826342342,0.108424945,53227.88808,q_const_0,-2.103669181,label num hi 8,2.695461,,-0.144920233,-0.499209931,label num lo 2,0.003777337,High,1
binary_2,Bob,Davila,14-09-1959,,benjaminmason@example.com,,,TX,76624,,East,Rand Choice 2,-2.053815543,q_const_0,380.5085328,-1.664356463,G3,constant_value,,constant_value,,-1.121676194,,,0.653413774,-0.4265986,,0.321943484,40546.18226,q_const_0,-2.621565712,label num hi 12,1.839576651,0.069417175,-0.4265986,0.420476996,label num lo 4,-1.121676194,Low,0
binary_1,,,25-09-1934,,travis38@example.org,29861 Melvin Junction Apt. 297,South Brendatown,WI,,Q1,,Rand Choice 1,-3.152775904,q_const_0,431.4567848,0.021589136,G2,constant_value,0.195649911,constant_value,-0.680159033,-1.393964563,Sunday,-5.22332793,-0.779791989,1.319226807,,-0.518160714,,q_const_0,-3.774337469,label num hi 6,3.963984982,2.789553297,1.319226807,-2.012639615,label num lo 2,-1.393964563,Low,0
binary_1,,Hayes,22-02-2000,,thomasdebra@example.com,5294 Kyle Lodge,North Jamesport,,50556,,,Rand Choice 1,1.247924452,q_const_0,484.7412431,-0.973311312,G5,constant_value,,constant_value,,0.402660993,,1.200603973,-0.309422115,-0.55285945,0.491455948,-2.213742517,29347.64836,q_const_0,-4.935641828,label num hi 8,,4.771216551,-0.55285945,-0.773027337,label num lo 4,0.402660993,High,0
binary_1,Sarah,Brown,26-12-1925,2327020829,pmiller@example.com,,Lake Harold,NY,81956,,West,Rand Choice 1,2.811449455,q_const_0,195.7606377,-0.802836975,G6,constant_value,0.643295951,constant_value,-0.034278956,1.387866694,Friday,,1.419461601,1.296163664,0.469061054,0.008681285,49366.90262,q_const_0,-0.905984169,label num hi 6,,,1.296163664,1.160165213,,1.387866694,High,1
binary_2,,Johnson,28-01-1910,333.659.2269x92035,lisawilliams@example.org,31808 Alexander Prairie,,NY,63210,,,Rand Choice 2,3.521458661,q_const_0_1,280.8454854,0.808374902,G6,constant_value,0.952874974,constant_value,,1.388776617,Thursday,,0.620069852,-1.100204544,0.754413812,0.177533258,52998.98664,q_const_0,1.79880054,label num hi 8,-0.43374731,,-1.100204544,0.589120804,label num lo 3,1.388776617,High,1
,,Banks,28-06-1972,,kimberly37@example.com,392 Laura Ramp Suite 084,,MI,18979,Q3,,Rand Choice 2,1.735383717,q_const_0,,0.855238088,G5,constant_value,,constant_value,-0.355252345,0.612721728,Monday,,1.223891214,-0.680130918,0.641249392,0.044824797,57240.79841,q_const_0,2.597689167,label num hi 4,,-1.004716942,-0.680130918,0.377265819,label num lo 3,0.612721728,High,0
binary_1,,Stevenson,25-03-1962,796-830-6061,robertcampbell@example.net,15733 Jessica Points Apt. 833,Lake Emilyhaven,KS,,Q1,West,Rand Choice 2,-2.926066728,q_const_0,312.6359814,-0.43552198,G2,constant_value,0.21222004,constant_value,,-1.366894429,Friday,-2.949838279,-0.746493461,0.748150296,0.222298949,0.81951308,62727.58284,q_const_0,-3.560733491,,2.724939415,,0.748150296,-0.661756279,label num lo 4,-1.366894429,Low,0
binary_2,,Martinez,08-08-2018,,vstuart@example.com,74741 Allen Skyway,East Hector,MO,31886,Q1,,Rand Choice 2,-4.952092288,q_const_0,212.6005622,-1.6761796,G1,constant_value,0.086982284,constant_value,,-2.619426761,,-0.834250747,1.119338716,-1.473127193,0.215252406,,68171.99723,q_const_0_1,-1.387270429,label num hi 2,2.06421667,,-1.473127193,1.026329699,label num lo 2,-2.619426761,Low,0
binary_2,Christopher,Shepherd,10-05-1958,,hjones@example.org,088 Samuel Street,Port Michael,FM,26673,,East,Rand Choice 1,-2.047917445,q_const_0,632.2782333,-0.275892905,G3,constant_value,0.120336124,constant_value,-0.883551514,-1.204304798,Tuesday,,-0.384490189,-1.0454409,0.462241413,-0.711530416,58191.46071,q_const_0,-1.16938187,,,,-1.0454409,0.333413487,,-1.204304798,,0
binary_1,Maria,,,687-275-3159x4147,peter18@example.net,3801 Deborah Lights Apt. 127,North Erika,OK,11893,Q2,,Rand Choice 1,-1.900292283,q_const_0,390.0031092,0.966120585,G3,constant_value,,constant_value,,-1.149436657,Monday,-4.508494307,0.862338476,-1.14738846,,0.254871357,54831.28621,q_const_0,-0.502300673,label num hi 2,3.346725937,-1.801454556,-1.14738846,0.671073808,label num lo 4,-1.149436657,Low,0
binary_1,,,20-07-2007,2845301981,coreyjoseph@example.org,,Kristenburgh,MN,10520,,North,Rand Choice 2,2.09155528,q_const_0,246.8737028,-0.852881426,G5,constant_value,0.989228326,constant_value,,1.036615097,Friday,1.495525045,-0.582912651,1.186758607,0.978581515,-0.966092583,,q_const_0,6.805646268,label num hi 8,,3.369329632,1.186758607,0.404822691,label num lo 1,1.036615097,High,1
,,Woods,09-06-1946,-10350,chad26@example.net,,,,,,East,Rand Choice 1,-3.052788836,q_const_0,267.8751037,-0.383498174,G2,constant_value,,constant_value,,-1.802290662,Thursday,-2.97166374,-0.249534614,-1.978661733,0.525716357,-0.465978153,36931.36362,q_const_0,-3.965755931,,,1.082930493,-1.978661733,,label num lo 4,-1.802290662,Low,1
binary_2,,Washington,09-03-2008,,kaitlynochoa@example.com,3012 Zuniga Rest,West Jessicafurt,RI,24735,Q1,South,Rand Choice 2,-2.429562335,q_const_0,547.0182751,-3.925090534,G3,constant_value,0.14026243,constant_value,1.312500119,-1.060016986,Thursday,0.906214294,-0.112893312,1.291980528,0.220009852,1.078429679,72992.41917,q_const_0,-0.744900316,label num hi 10,,,1.291980528,0.579021895,,-1.060016986,Low,0
binary_1,,Ray,20-08-1973,228.430.4025x2822,jmorse@example.org,75297 Bishop Causeway,Matthewstad,WV,7438,Q1,,Rand Choice 2,-3.363032429,q_const_0,578.5932433,1.974643946,G1,constant_value,0.122824847,constant_value,,-1.846767895,,3.380816923,-0.549164071,-1.25103464,0.225560901,0.090878813,56010.20048,q_const_0,1.24887665,label num hi 10,,1.353960124,-1.25103464,-0.065856541,label num lo 1,-1.846767895,,0
binary_1,Christy,Chung,29-10-1914,(556)946-6130x33923,aaronkirby@example.com,,,,,Q1,East,Rand Choice 1,-6.136349006,q_const_0,,-0.137196463,G1,constant_value,0.041698973,constant_value,,-3.213563209,Monday,-3.375356705,1.154252568,-1.771334255,,0.37533575,59012.43439,q_const_0,-7.785217466,label num hi 9,3.351014821,,-1.771334255,0.146178084,,-3.213563209,Low,0
binary_2,,,11-04-2012,,johnsontyler@example.net,,,,,Q4,,Rand Choice 1,2.954047164,q_const_0,562.4398029,0.052341758,G6,constant_value,0.670978005,constant_value,0.408422277,1.336679541,Wednesday,,-1.253460709,0.442556944,0.784291203,0.346306469,50248.9012,q_const_0,6.833244386,label num hi 12,6.766324542,,0.442556944,-1.630680104,label num lo 4,1.336679541,High,1
binary_2,,Hampton,01-04-1936,616.701.1854x395,molinaderrick@example.org,,,MT,39230,,South,Rand Choice 1,-1.405047106,q_const_0,281.1958691,-0.694880716,G3,constant_value,0.057008544,constant_value,,-0.907860096,Saturday,,-0.030837133,-1.072588304,,,,q_const_0,-2.412670704,label num hi 3,,-2.856705506,-1.072588304,-0.873077618,label num lo 4,-0.907860096,Low,0
binary_2,,,02-07-1997,896-770-2410,kurt05@example.net,,,,89363,Q1,,Rand Choice 1,-3.731171334,q_const_0,526.8946676,0.810253857,G1,constant_value,,constant_value,,-2.019915176,Friday,1.059491018,0.27953387,-1.260048737,,-0.774401016,,q_const_0,-5.235114761,label num hi 2,,-2.333320079,-1.260048737,-0.424057824,label num lo 1,-2.019915176,Low,0
binary_2,Nathaniel,Estrada,15-09-1928,,anthonykeller@example.net,117 David Hills Suite 727,,,84181,Q4,East,Rand Choice 1,4.397834927,q_const_0,498.145693,0.175308321,G6,constant_value,0.788550408,constant_value,,2.27548531,Tuesday,2.158760135,-0.000443258,2.360519839,,-0.556305464,52137.05639,q_const_0,4.938736146,label num hi 2,7.039001305,,2.360519839,-0.178931775,label num lo 1,2.27548531,High,1
binary_2,,Wilson,,,campbelljacqueline@example.net,,,,,Q1,,Rand Choice 2,-3.352939466,q_const_0,263.5305039,-1.713061358,G1,constant_value,,constant_value,,-1.812984574,,,-0.648511476,-1.040336536,,-0.800884827,57265.76397,q_const_0,0.756127628,label num hi 5,,0.568560054,-1.040336536,-1.291064972,,-1.812984574,Low,1
binary_2,Matthew,,03-08-1944,366-652-7844x25083,seanwright@example.net,6552 Jones River,,IN,,,,Rand Choice 2,2.444771631,q_const_0,284.8504151,-0.635797141,G5,constant_value,,constant_value,0.604800942,1.183314984,Friday,,0.228626141,1.054589704,,1.02044782,52972.36282,q_const_0,1.638322224,label num hi 11,4.816533815,2.526921264,1.054589704,0.748720516,label num lo 4,1.183314984,High,1
binary_2,,Cross,09-08-1965,,mirandashannon@example.org,,,,84368,,West,Rand Choice 1,-1.072762839,q_const_0,339.0700984,-0.458226037,G4,constant_value,0.106385763,constant_value,0.307176223,-0.730586276,Wednesday,-3.004531035,0.545308152,-0.912318774,0.31221814,,70239.12885,q_const_0,1.551328367,label num hi 5,6.147630287,,-0.912318774,-0.609172393,label num lo 1,-0.730586276,Low,0
binary_1,,Miller,,462-818-7046,ashleystrickland@example.com,,,,,Q3,,Rand Choice 2,1.867127009,q_const_0,183.0686566,0.806118453,G5,constant_value,0.911947361,constant_value,,0.897203134,Tuesday,-0.210324212,0.053581698,0.935877539,,0.281983946,,q_const_0,-2.50926216,label num hi 9,3.667150366,4.375113124,0.935877539,0.054474208,label num lo 4,0.897203134,High,1
binary_1,Judith,Orozco,21-07-1941,,,,Patriciatown,DE,,Q4,,Rand Choice 1,7.190017987,q_const_0,372.4467606,0.729359106,G6,constant_value,0.920812626,constant_value,,3.192920128,Sunday,,-0.926661669,-0.439935299,,-0.906469825,,q_const_0,4.753164955,,5.844749443,-0.660208026,-0.439935299,,label num lo 2,3.192920128,High,1
,Jonathan,Martinez,18-03-1990,,hcampbell@example.org,,Guzmanside,IA,,Q4,South,Rand Choice 2,3.036531083,q_const_0,327.6523095,-1.331135551,G6,constant_value,,constant_value,,1.252539079,Sunday,1.765581779,-0.690906149,-0.446441012,0.600291868,0.69789412,43229.33848,q_const_0,-0.034222449,label num hi 4,5.417306062,-0.433017781,-0.446441012,-1.087538469,label num lo 1,1.252539079,,0
binary_1,Mary,,11-06-1948,(564)580-1972x86076,,,,IL,,Q3,,Rand Choice 2,0.102258282,q_const_0,371.7713219,0.633378281,G4,constant_value,0.396137996,constant_value,,-0.057604399,,,-0.140447305,-0.011393872,,2.759991287,,q_const_0,-0.143242506,label num hi 12,0.769197983,1.266887912,-0.011393872,0.425093664,label num lo 2,-0.057604399,High,1
binary_2,Timothy,Cruz,25-02-1940,(940)292-9024x87648,,,Isaactown,VT,61611,Q1,East,Rand Choice 2,-2.290107951,q_const_0,429.2283014,0.007085395,G3,constant_value,0.575050716,constant_value,,-1.017746183,Sunday,-0.257445277,0.601677845,1.126382472,0.037280191,0.02455318,52592.62703,q_const_0,-1.907474027,label num hi 5,,1.607728214,1.126382472,-0.673103451,label num lo 2,-1.017746183,Low,0
binary_2,Benjamin,,29-06-2011,,jessicajackson@example.net,626 Beck Prairie Apt. 674,,NY,39809,Q4,North,Rand Choice 2,2.826669985,q_const_0,475.4030561,0.758890362,G6,constant_value,0.435727355,constant_value,-0.135493352,0.975800725,Saturday,3.710911613,-0.537131736,-1.741946103,0.967908778,0.378550324,51668.65646,q_const_0,6.091148722,label num hi 1,4.837481315,4.151952046,-1.741946103,0.058675253,label num lo 2,0.975800725,High,1
,Victoria,Walton,24-11-1942,(515)787-7334x56676,kmontgomery@example.net,,,,51459,,East,Rand Choice 1,-0.512133774,q_const_0,369.8904484,-0.857824963,G4,constant_value,,constant_value,-0.40356,-0.458634646,Sunday,-3.595289604,0.092045088,-0.838650281,,-0.311456399,,q_const_0,-2.377051306,label num hi 3,2.139620297,,-0.838650281,1.01749955,label num lo 1,-0.458634646,Low,1
,Justin,Logan,14-03-1979,250-552-9606x0029,maria73@example.org,,,,,Q2,,Rand Choice 2,-1.758251996,q_const_0,140.6844307,0.381425367,G3,constant_value,,constant_value,0.874882791,-0.900921563,Wednesday,-2.784612261,-0.35383601,0.17309186,,0.538637139,66499.15854,q_const_0,-0.999590513,label num hi 6,4.673507211,1.069966151,0.17309186,-0.233211628,label num lo 3,-0.900921563,Low,0
,Tiffany,Blanchard,26-09-1910,,jerrygrant@example.org,,,ID,62286,Q4,South,Rand Choice 2,5.603082776,q_const_0,388.1426174,0.777569097,G6,constant_value,,constant_value,,2.474499481,Friday,,-1.735495306,-0.276107415,0.961875936,1.537078006,48570.04728,q_const_0,2.286390533,label num hi 6,,2.861990721,-0.276107415,-2.078140326,label num lo 2,2.474499481,High,1
,Matthew,Collins,16-12-1946,504-512-8401x44280,mollygoodman@example.net,,,,,Q4,,Rand Choice 1,8.567730268,q_const_0,464.0956419,0.384956142,G6,constant_value,0.992246596,constant_value,0.856183455,3.493803543,Monday,8.263446674,0.930377815,-2.921918921,0.89705422,0.422686119,53988.82213,q_const_0,2.87012716,label num hi 6,7.294500125,,-2.921918921,0.695789807,,3.493803543,High,1
,,Mack,14-03-1999,,kchapman@example.net,3042 Jeremy Ports,,VT,79136,Q3,,Rand Choice 1,1.463371345,q_const_0,210.7128548,0.401601169,G5,constant_value,0.567325116,constant_value,,0.676085587,Wednesday,4.92896042,0.570371472,0.699723337,,0.132095496,52767.02765,q_const_0,4.042558366,label num hi 10,,1.465162742,0.699723337,-0.24152263,label num lo 2,0.676085587,High,1
binary_1,,,16-04-1999,,gmunoz@example.com,84372 Maria Stravenue Apt. 104,,MS,17997,,South,Rand Choice 2,3.254997408,q_const_0,340.2830446,0.679534368,G6,constant_value,,constant_value,,1.665826614,Thursday,2.361348784,-0.393599426,1.80963006,0.739979928,1.768539484,,q_const_0,0.667886371,label num hi 8,,1.14094616,1.80963006,-1.837662,,1.665826614,High,1
binary_1,,Sexton,21-01-2007,,antoniogross@example.org,0455 Wise Loaf Apt. 831,East Samanthaport,FM,91471,,,Rand Choice 1,-3.313351916,q_const_0,257.7784224,-1.168699243,G1,constant_value,0.094593891,constant_value,0.454982891,-1.527855263,,-0.082739788,-0.614584192,0.892260783,0.086332339,0.775767339,51543.99858,q_const_0,-1.359318074,label num hi 10,,-1.129862498,0.892260783,-1.497983157,label num lo 1,-1.527855263,Low,0
binary_1,Jenny,Sanders,12-10-1966,,kmason@example.net,643 Rodgers Streets Apt. 533,South Steven,CT,54996,,North,Rand Choice 2,-1.696707968,q_const_0,346.3147768,0.128323703,G3,constant_value,,constant_value,,-1.039973733,Thursday,-3.700987353,-0.874831475,-1.043029366,,0.565451832,42504.42901,q_const_0,-3.860445862,label num hi 11,,6.955040196,-1.043029366,-0.632200518,,-1.039973733,Low,1
,,Smith,17-08-1917,365.482.0741x1839,ortizjennifer@example.net,4113 Miller Circle Suite 153,,,38959,Q3,,Rand Choice 1,1.304259776,q_const_0,433.4044058,0.593983838,G5,constant_value,0.922279727,constant_value,0.404060711,0.580600362,,,-0.235587055,0.54615861,0.497680623,0.470704887,43739.55117,q_const_0,2.685037943,label num hi 9,,,0.54615861,0.326490109,label num lo 4,0.580600362,High,1
binary_2,,Soto,,+1-749-747-1871x116,cohencynthia@example.net,,,,,,West,Rand Choice 2,3.602861113,q_const_0,379.0272328,0.174330594,G6,constant_value,0.846394627,constant_value,-0.383254252,1.820047147,,,0.898157961,1.750085322,0.739703605,-0.274940024,42002.69118,q_const_0,0.750306212,,1.944125208,,1.750085322,0.49536022,,1.820047147,High,1
binary_2,Stephen,Larson,12-03-1909,,thomas92@example.com,,,,,Q1,,Rand Choice 2,-3.298019237,q_const_0,440.0298508,-0.685640736,G2,constant_value,,constant_value,,-1.479865925,Tuesday,-4.868141527,-0.34247296,1.18818878,0.412596225,-0.265518385,42255.81679,q_const_0,0.512838246,label num hi 8,,0.783535841,1.18818878,0.556110402,label num lo 4,-1.479865925,Low,0
,Tara,Hodges,06-03-1973,,kyle60@example.com,2587 Rogers Freeway,,OH,19313,Q1,West,Rand Choice 2,-2.496435007,q_const_0,370.9395865,0.195629857,G2,constant_value,0.488688744,constant_value,-0.480185986,-1.383628997,Thursday,-3.747942175,-0.02485696,-0.827190006,0.127466024,-0.617072846,37509.50062,q_const_0,3.12206009,label num hi 13,,4.013286238,-0.827190006,-0.287047097,label num lo 2,-1.383628997,Low,0
binary_1,Jessica,,20-09-1970,,heidijones@example.com,56722 Blair Gardens,,FM,,Q2,West,Rand Choice 1,-1.036488846,q_const_0,189.5605797,0.012194061,G4,constant_value,,constant_value,0.080850201,-0.705808884,Friday,,2.481625305,-0.855501774,0.369820998,-0.933807031,59826.29967,q_const_0,-0.519624332,,3.742628021,0.283788933,-0.855501774,1.872627091,label num lo 1,-0.705808884,Low,0
binary_2,,Miller,06-04-1927,(851)354-2919x1627,nthompson@example.org,0300 Holly Rue,Millertown,,12783,,East,Rand Choice 2,3.461265683,q_const_0,506.1482003,-0.196225961,G6,constant_value,0.654261081,constant_value,0.450580367,1.755800694,,-0.538933972,0.39035935,1.763653072,0.786467474,,60393.6355,q_const_0,-1.861752515,label num hi 3,4.740131329,5.479194555,1.763653072,1.325414251,label num lo 4,1.755800694,High,1
binary_1,,Nguyen,28-02-1987,,rosemichael@example.org,297 Mariah Street Suite 306,,WY,40940,Q1,,Rand Choice 1,-3.472619045,q_const_0,,-1.029857741,G1,constant_value,0.164886657,constant_value,-0.550580424,-1.879566733,Monday,,-0.770267776,-1.117869903,,-1.470519199,48756.97942,q_const_0,-0.486266868,label num hi 5,,2.384133107,-1.117869903,0.160092251,,-1.879566733,Low,0
